MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HomeTeamPoints,AwayTeamPoints
1998-1999_Chelsea_Tottenham,1998-1999,18,12/19/1998,Chelsea,Tottenham,2,0,H,3,0
1998-1999_Coventry_Derby,1998-1999,18,12/19/1998,Coventry,Derby,1,1,D,1,1
1998-1999_Liverpool_Sheffield Weds,1998-1999,18,12/19/1998,Liverpool,Sheffield Weds,2,0,H,3,0
1998-1999_Man United_Middlesbrough,1998-1999,18,12/19/1998,Man United,Middlesbrough,2,3,A,0,3
1998-1999_Newcastle_Leicester,1998-1999,18,12/19/1998,Newcastle,Leicester,1,0,H,3,0
1998-1999_Nott'm Forest_Blackburn,1998-1999,18,12/19/1998,Nott'm Forest,Blackburn,2,2,D,1,1
1998-1999_Southampton_Wimbledon,1998-1999,18,12/19/1998,Southampton,Wimbledon,3,1,H,3,0
1998-1999_West Ham_Everton,1998-1999,18,12/19/1998,West Ham,Everton,2,1,H,3,0
1998-1999_Arsenal_Leeds,1998-1999,18,12/20/1998,Arsenal,Leeds,3,1,H,3,0
1998-1999_Charlton_Aston Villa,1998-1999,18,12/21/1998,Charlton,Aston Villa,0,1,A,0,3
1998-1999_Arsenal_West Ham,1998-1999,19,12/26/1998,Arsenal,West Ham,1,0,H,3,0
1998-1999_Blackburn_Aston Villa,1998-1999,19,12/26/1998,Blackburn,Aston Villa,2,1,H,3,0
1998-1999_Coventry_Tottenham,1998-1999,19,12/26/1998,Coventry,Tottenham,1,1,D,1,1
1998-1999_Everton_Derby,1998-1999,19,12/26/1998,Everton,Derby,0,0,D,1,1
1998-1999_Man United_Nott'm Forest,1998-1999,19,12/26/1998,Man United,Nott'm Forest,3,0,H,3,0
1998-1999_Middlesbrough_Liverpool,1998-1999,19,12/26/1998,Middlesbrough,Liverpool,1,3,A,0,3
1998-1999_Newcastle_Leeds,1998-1999,19,12/26/1998,Newcastle,Leeds,0,3,A,0,3
1998-1999_Sheffield Weds_Leicester,1998-1999,19,12/26/1998,Sheffield Weds,Leicester,0,1,A,0,3
1998-1999_Southampton_Chelsea,1998-1999,19,12/26/1998,Southampton,Chelsea,0,2,A,0,3
1998-1999_Wimbledon_Charlton,1998-1999,19,12/26/1998,Wimbledon,Charlton,2,1,H,3,0
1998-1999_Aston Villa_Sheffield Weds,1998-1999,20,12/28/1998,Aston Villa,Sheffield Weds,2,1,H,3,0
1998-1999_Charlton_Arsenal,1998-1999,20,12/28/1998,Charlton,Arsenal,0,1,A,0,3
1998-1999_Derby_Middlesbrough,1998-1999,20,12/28/1998,Derby,Middlesbrough,2,1,H,3,0
1998-1999_Leicester_Blackburn,1998-1999,20,12/28/1998,Leicester,Blackburn,1,1,D,1,1
1998-1999_Liverpool_Newcastle,1998-1999,20,12/28/1998,Liverpool,Newcastle,4,2,H,3,0
1998-1999_Nott'm Forest_Southampton,1998-1999,20,12/28/1998,Nott'm Forest,Southampton,1,1,D,1,1
1998-1999_Tottenham_Everton,1998-1999,20,12/28/1998,Tottenham,Everton,4,1,H,3,0
1998-1999_West Ham_Coventry,1998-1999,20,12/28/1998,West Ham,Coventry,2,0,H,3,0
1998-1999_Chelsea_Man United,1998-1999,20,12/29/1998,Chelsea,Man United,0,0,D,1,1
1998-1999_Leeds_Wimbledon,1998-1999,20,12/29/1998,Leeds,Wimbledon,2,2,D,1,1
1998-1999_Arsenal_Liverpool,1998-1999,21,1/9/1999,Arsenal,Liverpool,0,0,D,1,1
1998-1999_Blackburn_Leeds,1998-1999,21,1/9/1999,Blackburn,Leeds,1,0,H,3,0
1998-1999_Coventry_Nott'm Forest,1998-1999,21,1/9/1999,Coventry,Nott'm Forest,4,0,H,3,0
1998-1999_Everton_Leicester,1998-1999,21,1/9/1999,Everton,Leicester,0,0,D,1,1
1998-1999_Middlesbrough_Aston Villa,1998-1999,21,1/9/1999,Middlesbrough,Aston Villa,0,0,D,1,1
1998-1999_Newcastle_Chelsea,1998-1999,21,1/9/1999,Newcastle,Chelsea,0,1,A,0,3
1998-1999_Sheffield Weds_Tottenham,1998-1999,21,1/9/1999,Sheffield Weds,Tottenham,0,0,D,1,1
1998-1999_Southampton_Charlton,1998-1999,21,1/9/1999,Southampton,Charlton,3,1,H,3,0
1998-1999_Wimbledon_Derby,1998-1999,21,1/9/1999,Wimbledon,Derby,2,1,H,3,0
1998-1999_Man United_West Ham,1998-1999,21,1/10/1999,Man United,West Ham,4,1,H,3,0
1998-1999_Chelsea_Coventry,1998-1999,22,1/16/1999,Chelsea,Coventry,2,1,H,3,0
1998-1999_Derby_Blackburn,1998-1999,22,1/16/1999,Derby,Blackburn,1,0,H,3,0
1998-1999_Leeds_Middlesbrough,1998-1999,22,1/16/1999,Leeds,Middlesbrough,2,0,H,3,0
1998-1999_Leicester_Man United,1998-1999,22,1/16/1999,Leicester,Man United,2,6,A,0,3
1998-1999_Liverpool_Southampton,1998-1999,22,1/16/1999,Liverpool,Southampton,7,1,H,3,0
1998-1999_Nott'm Forest_Arsenal,1998-1999,22,1/16/1999,Nott'm Forest,Arsenal,0,1,A,0,3
1998-1999_Tottenham_Wimbledon,1998-1999,22,1/16/1999,Tottenham,Wimbledon,0,0,D,1,1
1998-1999_West Ham_Sheffield Weds,1998-1999,22,1/16/1999,West Ham,Sheffield Weds,0,4,A,0,3
1998-1999_Charlton_Newcastle,1998-1999,22,1/17/1999,Charlton,Newcastle,2,2,D,1,1
1998-1999_Aston Villa_Everton,1998-1999,22,1/18/1999,Aston Villa,Everton,3,0,H,3,0
1998-1999_Blackburn_Tottenham,1998-1999,23,1/30/1999,Blackburn,Tottenham,1,1,D,1,1
1998-1999_Coventry_Liverpool,1998-1999,23,1/30/1999,Coventry,Liverpool,2,1,H,3,0
1998-1999_Everton_Nott'm Forest,1998-1999,23,1/30/1999,Everton,Nott'm Forest,0,1,A,0,3
1998-1999_Middlesbrough_Leicester,1998-1999,23,1/30/1999,Middlesbrough,Leicester,0,0,D,1,1
1998-1999_Newcastle_Aston Villa,1998-1999,23,1/30/1999,Newcastle,Aston Villa,2,1,H,3,0
1998-1999_Sheffield Weds_Derby,1998-1999,23,1/30/1999,Sheffield Weds,Derby,0,1,A,0,3
1998-1999_Southampton_Leeds,1998-1999,23,1/30/1999,Southampton,Leeds,3,0,H,3,0
1998-1999_Wimbledon_West Ham,1998-1999,23,1/30/1999,Wimbledon,West Ham,0,0,D,1,1
1998-1999_Arsenal_Chelsea,1998-1999,23,1/31/1999,Arsenal,Chelsea,1,0,H,3,0
1998-1999_Charlton_Man United,1998-1999,23,1/31/1999,Charlton,Man United,0,1,A,0,3
1998-1999_Man United_Derby,1998-1999,23,2/2/1999,Man United,Derby,1,0,H,3,0
1998-1999_Aston Villa_Blackburn,1998-1999,24,2/6/1999,Aston Villa,Blackburn,1,3,A,0,3
1998-1999_Chelsea_Southampton,1998-1999,24,2/6/1999,Chelsea,Southampton,1,0,H,3,0
1998-1999_Leeds_Newcastle,1998-1999,24,2/6/1999,Leeds,Newcastle,0,1,A,0,3
1998-1999_Leicester_Sheffield Weds,1998-1999,24,2/6/1999,Leicester,Sheffield Weds,0,2,A,0,3
1998-1999_Liverpool_Middlesbrough,1998-1999,24,2/6/1999,Liverpool,Middlesbrough,3,1,H,3,0
1998-1999_Nott'm Forest_Man United,1998-1999,24,2/6/1999,Nott'm Forest,Man United,1,8,A,0,3
1998-1999_Tottenham_Coventry,1998-1999,24,2/6/1999,Tottenham,Coventry,0,0,D,1,1
1998-1999_West Ham_Arsenal,1998-1999,24,2/6/1999,West Ham,Arsenal,0,4,A,0,3
1998-1999_Derby_Everton,1998-1999,24,2/7/1999,Derby,Everton,2,1,H,3,0
1998-1999_Charlton_Wimbledon,1998-1999,24,2/8/1999,Charlton,Wimbledon,2,0,H,3,0
1998-1999_Charlton_Liverpool,1998-1999,24,2/13/1999,Charlton,Liverpool,1,0,H,3,0
1998-1999_West Ham_Nott'm Forest,1998-1999,25,2/13/1999,West Ham,Nott'm Forest,2,1,H,3,0
1998-1999_Aston Villa_Leeds,1998-1999,25,2/17/1999,Aston Villa,Leeds,1,2,A,0,3
1998-1999_Chelsea_Blackburn,1998-1999,25,2/17/1999,Chelsea,Blackburn,1,1,D,1,1
1998-1999_Everton_Middlesbrough,1998-1999,25,2/17/1999,Everton,Middlesbrough,5,0,H,3,0
1998-1999_Man United_Arsenal,1998-1999,25,2/17/1999,Man United,Arsenal,1,1,D,1,1
1998-1999_Newcastle_Coventry,1998-1999,25,2/17/1999,Newcastle,Coventry,4,1,H,3,0
1998-1999_Arsenal_Leicester,1998-1999,26,2/20/1999,Arsenal,Leicester,5,0,H,3,0
1998-1999_Blackburn_Sheffield Weds,1998-1999,26,2/20/1999,Blackburn,Sheffield Weds,1,4,A,0,3
1998-1999_Coventry_Man United,1998-1999,26,2/20/1999,Coventry,Man United,0,1,A,0,3
1998-1999_Derby_Charlton,1998-1999,26,2/20/1999,Derby,Charlton,0,2,A,0,3
1998-1999_Leeds_Everton,1998-1999,26,2/20/1999,Leeds,Everton,1,0,H,3,0
1998-1999_Liverpool_West Ham,1998-1999,26,2/20/1999,Liverpool,West Ham,2,2,D,1,1
1998-1999_Middlesbrough_Tottenham,1998-1999,26,2/20/1999,Middlesbrough,Tottenham,0,0,D,1,1
1998-1999_Nott'm Forest_Chelsea,1998-1999,26,2/20/1999,Nott'm Forest,Chelsea,1,3,A,0,3
1998-1999_Southampton_Newcastle,1998-1999,26,2/20/1999,Southampton,Newcastle,2,1,H,3,0
1998-1999_Wimbledon_Aston Villa,1998-1999,26,2/21/1999,Wimbledon,Aston Villa,0,0,D,1,1
1998-1999_Aston Villa_Coventry,1998-1999,27,2/27/1999,Aston Villa,Coventry,1,4,A,0,3
1998-1999_Charlton_Nott'm Forest,1998-1999,27,2/27/1999,Charlton,Nott'm Forest,0,0,D,1,1
1998-1999_Chelsea_Liverpool,1998-1999,27,2/27/1999,Chelsea,Liverpool,2,1,H,3,0
1998-1999_Everton_Wimbledon,1998-1999,27,2/27/1999,Everton,Wimbledon,1,1,D,1,1
1998-1999_Man United_Southampton,1998-1999,27,2/27/1999,Man United,Southampton,2,1,H,3,0
1998-1999_Sheffield Weds_Middlesbrough,1998-1999,27,2/27/1999,Sheffield Weds,Middlesbrough,3,1,H,3,0
1998-1999_Tottenham_Derby,1998-1999,27,2/27/1999,Tottenham,Derby,1,1,D,1,1
1998-1999_West Ham_Blackburn,1998-1999,27,2/27/1999,West Ham,Blackburn,2,0,H,3,0
1998-1999_Newcastle_Arsenal,1998-1999,27,2/28/1999,Newcastle,Arsenal,1,1,D,1,1
1998-1999_Leicester_Leeds,1998-1999,27,3/1/1999,Leicester,Leeds,1,2,A,0,3
1998-1999_Tottenham_Southampton,1998-1999,27,3/2/1999,Tottenham,Southampton,3,0,H,3,0
1998-1999_Sheffield Weds_Wimbledon,1998-1999,27,3/3/1999,Sheffield Weds,Wimbledon,1,2,A,0,3
1998-1999_Coventry_Charlton,1998-1999,28,3/6/1999,Coventry,Charlton,2,1,H,3,0
1998-1999_Southampton_West Ham,1998-1999,28,3/6/1999,Southampton,West Ham,1,0,H,3,0
1998-1999_Wimbledon_Leicester,1998-1999,28,3/6/1999,Wimbledon,Leicester,0,1,A,0,3
1998-1999_Arsenal_Sheffield Weds,1998-1999,29,3/9/1999,Arsenal,Sheffield Weds,3,0,H,3,0
1998-1999_Blackburn_Everton,1998-1999,29,3/10/1999,Blackburn,Everton,1,2,A,0,3
1998-1999_Derby_Aston Villa,1998-1999,29,3/10/1999,Derby,Aston Villa,2,1,H,3,0
1998-1999_Leeds_Tottenham,1998-1999,29,3/10/1999,Leeds,Tottenham,2,0,H,3,0
1998-1999_Nott'm Forest_Newcastle,1998-1999,29,3/10/1999,Nott'm Forest,Newcastle,1,2,A,0,3
1998-1999_Chelsea_West Ham,1998-1999,30,3/13/1999,Chelsea,West Ham,0,1,A,0,3
1998-1999_Coventry_Blackburn,1998-1999,30,3/13/1999,Coventry,Blackburn,1,1,D,1,1
1998-1999_Derby_Liverpool,1998-1999,30,3/13/1999,Derby,Liverpool,3,2,H,3,0
1998-1999_Everton_Arsenal,1998-1999,30,3/13/1999,Everton,Arsenal,0,2,A,0,3
1998-1999_Leicester_Charlton,1998-1999,30,3/13/1999,Leicester,Charlton,1,1,D,1,1
1998-1999_Newcastle_Man United,1998-1999,30,3/13/1999,Newcastle,Man United,1,2,A,0,3
1998-1999_Sheffield Weds_Leeds,1998-1999,30,3/13/1999,Sheffield Weds,Leeds,0,2,A,0,3
1998-1999_Tottenham_Aston Villa,1998-1999,30,3/13/1999,Tottenham,Aston Villa,1,0,H,3,0
1998-1999_Wimbledon_Nott'm Forest,1998-1999,30,3/13/1999,Wimbledon,Nott'm Forest,1,3,A,0,3
1998-1999_Middlesbrough_Southampton,1998-1999,30,3/14/1999,Middlesbrough,Southampton,3,0,H,3,0
1998-1999_Arsenal_Coventry,1998-1999,31,3/20/1999,Arsenal,Coventry,2,0,H,3,0
1998-1999_Blackburn_Wimbledon,1998-1999,31,3/20/1999,Blackburn,Wimbledon,3,1,H,3,0
1998-1999_Leeds_Derby,1998-1999,31,3/20/1999,Leeds,Derby,4,1,H,3,0
1998-1999_Nott'm Forest_Middlesbrough,1998-1999,31,3/20/1999,Nott'm Forest,Middlesbrough,1,2,A,0,3
1998-1999_Southampton_Sheffield Weds,1998-1999,31,3/20/1999,Southampton,Sheffield Weds,1,0,H,3,0
1998-1999_West Ham_Newcastle,1998-1999,31,3/20/1999,West Ham,Newcastle,2,0,H,3,0
1998-1999_Aston Villa_Chelsea,1998-1999,31,3/21/1999,Aston Villa,Chelsea,0,3,A,0,3
1998-1999_Man United_Everton,1998-1999,31,3/21/1999,Man United,Everton,3,1,H,3,0
1998-1999_Aston Villa_West Ham,1998-1999,32,4/2/1999,Aston Villa,West Ham,0,0,D,1,1
1998-1999_Blackburn_Middlesbrough,1998-1999,32,4/3/1999,Blackburn,Middlesbrough,0,0,D,1,1
1998-1999_Charlton_Chelsea,1998-1999,32,4/3/1999,Charlton,Chelsea,0,1,A,0,3
1998-1999_Derby_Newcastle,1998-1999,32,4/3/1999,Derby,Newcastle,3,4,A,0,3
1998-1999_Leeds_Nott'm Forest,1998-1999,32,4/3/1999,Leeds,Nott'm Forest,3,1,H,3,0
1998-1999_Liverpool_Everton,1998-1999,32,4/3/1999,Liverpool,Everton,3,2,H,3,0
1998-1999_Sheffield Weds_Coventry,1998-1999,32,4/3/1999,Sheffield Weds,Coventry,1,2,A,0,3
1998-1999_Southampton_Arsenal,1998-1999,32,4/3/1999,Southampton,Arsenal,0,0,D,1,1
1998-1999_Tottenham_Leicester,1998-1999,32,4/3/1999,Tottenham,Leicester,0,2,A,0,3
1998-1999_Wimbledon_Man United,1998-1999,32,4/3/1999,Wimbledon,Man United,1,1,D,1,1
1998-1999_Coventry_Southampton,1998-1999,33,4/5/1999,Coventry,Southampton,1,0,H,3,0
1998-1999_Everton_Sheffield Weds,1998-1999,33,4/5/1999,Everton,Sheffield Weds,1,2,A,0,3
1998-1999_Middlesbrough_Wimbledon,1998-1999,33,4/5/1999,Middlesbrough,Wimbledon,3,1,H,3,0
1998-1999_Newcastle_Tottenham,1998-1999,33,4/5/1999,Newcastle,Tottenham,1,1,D,1,1
1998-1999_Nott'm Forest_Liverpool,1998-1999,33,4/5/1999,Nott'm Forest,Liverpool,2,2,D,1,1
1998-1999_West Ham_Charlton,1998-1999,33,4/5/1999,West Ham,Charlton,0,1,A,0,3
1998-1999_Arsenal_Blackburn,1998-1999,33,4/6/1999,Arsenal,Blackburn,1,0,H,3,0
1998-1999_Leicester_Aston Villa,1998-1999,33,4/6/1999,Leicester,Aston Villa,2,2,D,1,1
1998-1999_Aston Villa_Southampton,1998-1999,34,4/10/1999,Aston Villa,Southampton,3,0,H,3,0
1998-1999_Derby_Nott'm Forest,1998-1999,34,4/10/1999,Derby,Nott'm Forest,1,0,H,3,0
1998-1999_Leicester_West Ham,1998-1999,34,4/10/1999,Leicester,West Ham,0,0,D,1,1
1998-1999_Middlesbrough_Charlton,1998-1999,34,4/10/1999,Middlesbrough,Charlton,2,0,H,3,0
1998-1999_Everton_Coventry,1998-1999,34,4/11/1999,Everton,Coventry,2,0,H,3,0
1998-1999_Wimbledon_Chelsea,1998-1999,34,4/11/1999,Wimbledon,Chelsea,1,2,A,0,3
1998-1999_Leeds_Liverpool,1998-1999,34,4/12/1999,Leeds,Liverpool,0,0,D,1,1
1998-1999_Middlesbrough_Chelsea,1998-1999,34,4/14/1999,Middlesbrough,Chelsea,0,0,D,1,1
1998-1999_Charlton_Leeds,1998-1999,35,4/17/1999,Charlton,Leeds,1,1,D,1,1
1998-1999_Coventry_Middlesbrough,1998-1999,35,4/17/1999,Coventry,Middlesbrough,1,2,A,0,3
1998-1999_Liverpool_Aston Villa,1998-1999,35,4/17/1999,Liverpool,Aston Villa,0,1,A,0,3
1998-1999_Man United_Sheffield Weds,1998-1999,35,4/17/1999,Man United,Sheffield Weds,3,0,H,3,0
1998-1999_Newcastle_Everton,1998-1999,35,4/17/1999,Newcastle,Everton,1,3,A,0,3
1998-1999_Nott'm Forest_Tottenham,1998-1999,35,4/17/1999,Nott'm Forest,Tottenham,0,1,A,0,3
1998-1999_Southampton_Blackburn,1998-1999,35,4/17/1999,Southampton,Blackburn,3,3,D,1,1
1998-1999_West Ham_Derby,1998-1999,35,4/17/1999,West Ham,Derby,5,1,H,3,0
1998-1999_Chelsea_Leicester,1998-1999,35,4/18/1999,Chelsea,Leicester,2,2,D,1,1
1998-1999_Arsenal_Wimbledon,1998-1999,35,4/19/1999,Arsenal,Wimbledon,5,1,H,3,0
1998-1999_Charlton_Tottenham,1998-1999,35,4/20/1999,Charlton,Tottenham,1,4,A,0,3
1998-1999_Liverpool_Leicester,1998-1999,35,4/21/1999,Liverpool,Leicester,0,1,A,0,3
1998-1999_Sheffield Weds_Newcastle,1998-1999,35,4/21/1999,Sheffield Weds,Newcastle,1,1,D,1,1
1998-1999_Aston Villa_Nott'm Forest,1998-1999,36,4/24/1999,Aston Villa,Nott'm Forest,2,0,H,3,0
1998-1999_Blackburn_Liverpool,1998-1999,36,4/24/1999,Blackburn,Liverpool,1,3,A,0,3
1998-1999_Derby_Southampton,1998-1999,36,4/24/1999,Derby,Southampton,0,0,D,1,1
1998-1999_Everton_Charlton,1998-1999,36,4/24/1999,Everton,Charlton,4,1,H,3,0
1998-1999_Leicester_Coventry,1998-1999,36,4/24/1999,Leicester,Coventry,1,0,H,3,0
1998-1999_Middlesbrough_Arsenal,1998-1999,36,4/24/1999,Middlesbrough,Arsenal,1,6,A,0,3
1998-1999_Tottenham_West Ham,1998-1999,36,4/24/1999,Tottenham,West Ham,1,2,A,0,3
1998-1999_Wimbledon_Newcastle,1998-1999,36,4/24/1999,Wimbledon,Newcastle,1,1,D,1,1
1998-1999_Leeds_Man United,1998-1999,36,4/25/1999,Leeds,Man United,1,1,D,1,1
1998-1999_Sheffield Weds_Chelsea,1998-1999,36,4/25/1999,Sheffield Weds,Chelsea,0,0,D,1,1
1998-1999_Charlton_Blackburn,1998-1999,37,5/1/1999,Charlton,Blackburn,0,0,D,1,1
1998-1999_Chelsea_Everton,1998-1999,37,5/1/1999,Chelsea,Everton,3,1,H,3,0
1998-1999_Coventry_Wimbledon,1998-1999,37,5/1/1999,Coventry,Wimbledon,2,1,H,3,0
1998-1999_Liverpool_Tottenham,1998-1999,37,5/1/1999,Liverpool,Tottenham,3,2,H,3,0
1998-1999_Man United_Aston Villa,1998-1999,37,5/1/1999,Man United,Aston Villa,2,1,H,3,0
1998-1999_Newcastle_Middlesbrough,1998-1999,37,5/1/1999,Newcastle,Middlesbrough,1,1,D,1,1
1998-1999_Nott'm Forest_Sheffield Weds,1998-1999,37,5/1/1999,Nott'm Forest,Sheffield Weds,2,0,H,3,0
1998-1999_Southampton_Leicester,1998-1999,37,5/1/1999,Southampton,Leicester,2,1,H,3,0
1998-1999_West Ham_Leeds,1998-1999,37,5/1/1999,West Ham,Leeds,1,5,A,0,3
1998-1999_Arsenal_Derby,1998-1999,37,5/2/1999,Arsenal,Derby,1,0,H,3,0
1998-1999_Chelsea_Leeds,1998-1999,38,5/5/1999,Chelsea,Leeds,1,0,H,3,0
1998-1999_Leicester_Derby,1998-1999,38,5/5/1999,Leicester,Derby,1,2,A,0,3
1998-1999_Liverpool_Man United,1998-1999,38,5/5/1999,Liverpool,Man United,2,2,D,1,1
1998-1999_Tottenham_Arsenal,1998-1999,38,5/5/1999,Tottenham,Arsenal,1,3,A,0,3
1998-1999_Aston Villa_Charlton,1998-1999,39,5/8/1999,Aston Villa,Charlton,3,4,A,0,3
1998-1999_Blackburn_Nott'm Forest,1998-1999,39,5/8/1999,Blackburn,Nott'm Forest,1,2,A,0,3
1998-1999_Derby_Coventry,1998-1999,39,5/8/1999,Derby,Coventry,0,0,D,1,1
1998-1999_Everton_West Ham,1998-1999,39,5/8/1999,Everton,West Ham,6,0,H,3,0
1998-1999_Leicester_Newcastle,1998-1999,39,5/8/1999,Leicester,Newcastle,2,0,H,3,0
1998-1999_Sheffield Weds_Liverpool,1998-1999,39,5/8/1999,Sheffield Weds,Liverpool,1,0,H,3,0
1998-1999_Wimbledon_Southampton,1998-1999,39,5/8/1999,Wimbledon,Southampton,0,2,A,0,3
1998-1999_Middlesbrough_Man United,1998-1999,39,5/9/1999,Middlesbrough,Man United,0,1,A,0,3
1998-1999_Tottenham_Chelsea,1998-1999,39,5/10/1999,Tottenham,Chelsea,2,2,D,1,1
1998-1999_Leeds_Arsenal,1998-1999,39,5/11/1999,Leeds,Arsenal,1,0,H,3,0
1998-1999_Blackburn_Man United,1998-1999,39,5/12/1999,Blackburn,Man United,0,0,D,1,1
1998-1999_Arsenal_Aston Villa,1998-1999,40,5/16/1999,Arsenal,Aston Villa,1,0,H,3,0
1998-1999_Charlton_Sheffield Weds,1998-1999,40,5/16/1999,Charlton,Sheffield Weds,0,1,A,0,3
1998-1999_Chelsea_Derby,1998-1999,40,5/16/1999,Chelsea,Derby,2,1,H,3,0
1998-1999_Coventry_Leeds,1998-1999,40,5/16/1999,Coventry,Leeds,2,2,D,1,1
1998-1999_Liverpool_Wimbledon,1998-1999,40,5/16/1999,Liverpool,Wimbledon,3,0,H,3,0
1998-1999_Man United_Tottenham,1998-1999,40,5/16/1999,Man United,Tottenham,2,1,H,3,0
1998-1999_Newcastle_Blackburn,1998-1999,40,5/16/1999,Newcastle,Blackburn,1,1,D,1,1
1998-1999_Nott'm Forest_Leicester,1998-1999,40,5/16/1999,Nott'm Forest,Leicester,1,0,H,3,0
1998-1999_Southampton_Everton,1998-1999,40,5/16/1999,Southampton,Everton,2,0,H,3,0
1998-1999_West Ham_Middlesbrough,1998-1999,40,5/16/1999,West Ham,Middlesbrough,4,0,H,3,0
1999-2000_Arsenal_Leicester,1999-2000,1,8/7/1999,Arsenal,Leicester,2,1,H,3,0
1999-2000_Chelsea_Sunderland,1999-2000,1,8/7/1999,Chelsea,Sunderland,4,0,H,3,0
1999-2000_Coventry_Southampton,1999-2000,1,8/7/1999,Coventry,Southampton,0,1,A,0,3
1999-2000_Leeds_Derby,1999-2000,1,8/7/1999,Leeds,Derby,0,0,D,1,1
1999-2000_Middlesbrough_Bradford,1999-2000,1,8/7/1999,Middlesbrough,Bradford,0,1,A,0,3
1999-2000_Newcastle_Aston Villa,1999-2000,1,8/7/1999,Newcastle,Aston Villa,0,1,A,0,3
1999-2000_Sheffield Weds_Liverpool,1999-2000,1,8/7/1999,Sheffield Weds,Liverpool,1,2,A,0,3
1999-2000_Watford_Wimbledon,1999-2000,1,8/7/1999,Watford,Wimbledon,2,3,A,0,3
1999-2000_West Ham_Tottenham,1999-2000,1,8/7/1999,West Ham,Tottenham,1,0,H,3,0
1999-2000_Everton_Man United,1999-2000,1,8/8/1999,Everton,Man United,1,1,D,1,1
1999-2000_Tottenham_Newcastle,1999-2000,1,8/9/1999,Tottenham,Newcastle,3,1,H,3,0
1999-2000_Derby_Arsenal,1999-2000,1,8/10/1999,Derby,Arsenal,1,2,A,0,3
1999-2000_Sunderland_Watford,1999-2000,1,8/10/1999,Sunderland,Watford,2,0,H,3,0
1999-2000_Wimbledon_Middlesbrough,1999-2000,1,8/10/1999,Wimbledon,Middlesbrough,2,3,A,0,3
1999-2000_Aston Villa_Everton,1999-2000,1,8/11/1999,Aston Villa,Everton,3,0,H,3,0
1999-2000_Leicester_Coventry,1999-2000,1,8/11/1999,Leicester,Coventry,1,0,H,3,0
1999-2000_Man United_Sheffield Weds,1999-2000,1,8/11/1999,Man United,Sheffield Weds,4,0,H,3,0
1999-2000_Southampton_Leeds,1999-2000,1,8/11/1999,Southampton,Leeds,0,3,A,0,3
1999-2000_Bradford_Sheffield Weds,1999-2000,2,8/14/1999,Bradford,Sheffield Weds,1,1,D,1,1
1999-2000_Derby_Middlesbrough,1999-2000,2,8/14/1999,Derby,Middlesbrough,1,3,A,0,3
1999-2000_Leicester_Chelsea,1999-2000,2,8/14/1999,Leicester,Chelsea,2,2,D,1,1
1999-2000_Liverpool_Watford,1999-2000,2,8/14/1999,Liverpool,Watford,0,1,A,0,3
1999-2000_Man United_Leeds,1999-2000,2,8/14/1999,Man United,Leeds,2,0,H,3,0
1999-2000_Sunderland_Arsenal,1999-2000,2,8/14/1999,Sunderland,Arsenal,0,0,D,1,1
1999-2000_Tottenham_Everton,1999-2000,2,8/14/1999,Tottenham,Everton,3,2,H,3,0
1999-2000_Wimbledon_Coventry,1999-2000,2,8/14/1999,Wimbledon,Coventry,1,1,D,1,1
1999-2000_Southampton_Newcastle,1999-2000,2,8/15/1999,Southampton,Newcastle,4,2,H,3,0
1999-2000_Aston Villa_West Ham,1999-2000,2,8/16/1999,Aston Villa,West Ham,2,2,D,1,1
1999-2000_Chelsea_Aston Villa,1999-2000,3,8/21/1999,Chelsea,Aston Villa,1,0,H,3,0
1999-2000_Coventry_Derby,1999-2000,3,8/21/1999,Coventry,Derby,2,0,H,3,0
1999-2000_Everton_Southampton,1999-2000,3,8/21/1999,Everton,Southampton,4,1,H,3,0
1999-2000_Leeds_Sunderland,1999-2000,3,8/21/1999,Leeds,Sunderland,2,1,H,3,0
1999-2000_Middlesbrough_Liverpool,1999-2000,3,8/21/1999,Middlesbrough,Liverpool,1,0,H,3,0
1999-2000_Newcastle_Wimbledon,1999-2000,3,8/21/1999,Newcastle,Wimbledon,3,3,D,1,1
1999-2000_Sheffield Weds_Tottenham,1999-2000,3,8/21/1999,Sheffield Weds,Tottenham,1,2,A,0,3
1999-2000_Watford_Bradford,1999-2000,3,8/21/1999,Watford,Bradford,1,0,H,3,0
1999-2000_West Ham_Leicester,1999-2000,3,8/21/1999,West Ham,Leicester,2,1,H,3,0
1999-2000_Arsenal_Man United,1999-2000,3,8/22/1999,Arsenal,Man United,1,2,A,0,3
1999-2000_Leeds_Liverpool,1999-2000,3,8/23/1999,Leeds,Liverpool,1,2,A,0,3
1999-2000_Middlesbrough_Leicester,1999-2000,3,8/24/1999,Middlesbrough,Leicester,0,3,A,0,3
1999-2000_Watford_Aston Villa,1999-2000,3,8/24/1999,Watford,Aston Villa,0,1,A,0,3
1999-2000_Arsenal_Bradford,1999-2000,3,8/25/1999,Arsenal,Bradford,2,0,H,3,0
1999-2000_Coventry_Man United,1999-2000,3,8/25/1999,Coventry,Man United,1,2,A,0,3
1999-2000_Everton_Wimbledon,1999-2000,3,8/25/1999,Everton,Wimbledon,4,0,H,3,0
1999-2000_Newcastle_Sunderland,1999-2000,3,8/25/1999,Newcastle,Sunderland,1,2,A,0,3
